Column,graph_id,aufb_typ,aufb_quelle,aufb_letzte_akt,aufb_bezeichnung,aufb_normalform,aufb_normalform_id,graph_auftraggeber_anzahl
1357,orig_lobbyregister_2022-02-28_#0015543,lobbyregister_client,lobbyregister,2022-02-28,Verband Süddeutscher Zuckerrübenanbauer e. V.,Verband Süddeutscher Zuckerrübenanbauer e. V.,norm_lobbyregister_eintrag_2022-09-19_#0023436,
1358,orig_lobbyregister_2022-09-13_#0015544,lobbyregister_client,lobbyregister,2022-09-13,Vereinigung Baden-Württembergische Wertpapierbörse e.V.,Vereinigung Baden-Württembergische Wertpapierbörse e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023649,
1359,orig_lobbyregister_2022-07-21_#0015545,lobbyregister_client,lobbyregister,2022-07-21,Vereinigung Sportsponsoring-Anbieter e.V.,Vereinigung Sportsponsoring-Anbieter e.V.,norm_lobbyregister_eintrag_2022-09-19_#0023745,
1360,orig_lobbyregister_2022-07-11_#0015546,lobbyregister_client,lobbyregister,2022-07-11,Veridos GmbH,Veridos GmbH,norm_lobbyregister_eintrag_2022-09-19_#0023857,
1361,orig_lobbyregister_2022-04-29_#0015547,lobbyregister_client,lobbyregister,2022-04-29,Verisure Deutschland,Verisure Deutschland,norm_lobbyregister_eintrag_2022-09-19_#0023859,
1362,orig_lobbyregister_2022-07-28_#0015548,lobbyregister_client,lobbyregister,2022-07-28,Versicherungskammer Bayern Konzern-Rückversicherung Aktiengesellschaft,Versicherungskammer Bayern Konzern-Rückversicherung Aktiengesellschaft,norm_lobbyregister_eintrag_2022-09-19_#0023911,
1363,orig_lobbyregister_2022-07-28_#0015549,lobbyregister_client,lobbyregister,2022-07-28,Versicherungskammer Bayern Pensionskasse Aktiengesellschaft,Versicherungskammer Bayern Pensionskasse Aktiengesellschaft,norm_lobbyregister_eintrag_2022-09-19_#0023912,
1364,orig_lobbyregister_2022-07-28_#0015550,lobbyregister_client,lobbyregister,2022-07-28,Versicherungskammer Bayern Versicherungsanstalt des öffentlichen Rechts,Versicherungskammer Bayern Versicherungsanstalt des öffentlichen Rechts,norm_lobbyregister_eintrag_2022-09-19_#0023913,
1365,orig_lobbyregister_2022-03-03_#0015551,lobbyregister_client,lobbyregister,2022-03-03,Vertex Pharmaceuticals (Germany) GmbH,Vertex Pharmaceuticals (Germany) GmbH,norm_lobbyregister_eintrag_2022-09-19_#0023921,
1366,orig_lobbyregister_2022-02-26_#0015552,lobbyregister_client,lobbyregister,2022-02-26,Verwaltungsgesellschaft Lotto und Toto in Mecklenburg-Vorpommern mbh,Verwaltungsgesellschaft Lotto und Toto in Mecklenburg-Vorpommern mbh,norm_lobbyregister_eintrag_2022-09-19_#0023925,
1367,orig_lobbyregister_2022-05-17_#0015553,lobbyregister_client,lobbyregister,2022-05-17,VIACTIV Krankenkasse,VIACTIV Krankenkasse,norm_lobbyregister_eintrag_2022-09-19_#0023977,
1368,orig_lobbyregister_2022-09-02_#0015554,lobbyregister_client,lobbyregister,2022-09-02,viagogo AG,viagogo AG,norm_lobbyregister_eintrag_2022-09-19_#0023979,
1369,orig_lobbyregister_2022-06-15_#0015555,lobbyregister_client,lobbyregister,2022-06-15,Viega GmbH & Co. KG,Viega GmbH & Co. KG,norm_lobbyregister_eintrag_2022-09-19_#0023988,
1370,orig_lobbyregister_2022-06-02_#0015556,lobbyregister_client,lobbyregister,2022-06-02,Viessmann Climate Solutions SE,Viessmann Climate Solutions SE,norm_lobbyregister_eintrag_2022-09-19_#0023993,
1371,orig_lobbyregister_2022-05-31_#0015557,lobbyregister_client,lobbyregister,2022-05-31,Vifor Pharma Deutschland,Vifor Pharma Deutschland,norm_lobbyregister_eintrag_2022-09-19_#0023999,
1372,orig_lobbyregister_2022-06-15_#0015558,lobbyregister_client,lobbyregister,2022-06-15,ViiV Healthcare GmbH,ViiV Healthcare GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024004,
1373,orig_lobbyregister_2022-02-25_#0015559,lobbyregister_client,lobbyregister,2022-02-25,Vimac Consultancy B.V.,Vimac Consultancy B.V.,norm_lobbyregister_eintrag_2022-09-19_#0024019,
1374,orig_lobbyregister_2022-03-06_#0015560,lobbyregister_client,lobbyregister,2022-03-06,Virtuelles Krankenhaus NRW gGmbH,Virtuelles Krankenhaus NRW gGmbH,norm_lobbyregister_eintrag_2022-09-19_#0024029,
1375,orig_lobbyregister_2022-08-30_#0015561,lobbyregister_client,lobbyregister,2022-08-30,Visionrunner GmbH,Visionrunner GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024034,
1376,orig_lobbyregister_2022-05-16_#0015562,lobbyregister_client,lobbyregister,2022-05-16,Vita34 AG,Vita34 AG,norm_lobbyregister_eintrag_2022-09-19_#0024037,
1377,orig_lobbyregister_2022-05-07_#0015563,lobbyregister_client,lobbyregister,2022-05-07,Vita 34 AG,Vita 34 AG,norm_lobbyregister_eintrag_2022-09-19_#0024038,
1378,orig_lobbyregister_2022-06-02_#0015564,lobbyregister_client,lobbyregister,2022-06-02,Vitesco Technologies Germany GmbH,Vitesco Technologies Germany GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024041,
1379,orig_lobbyregister_2022-06-02_#0015565,lobbyregister_client,lobbyregister,2022-06-02,Vitesco Technologies GmbH,Vitesco Technologies GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024042,
1380,orig_lobbyregister_2022-06-02_#0015566,lobbyregister_client,lobbyregister,2022-06-02,Vitesco Technologies Group AG,Vitesco Technologies Group AG,norm_lobbyregister_eintrag_2022-09-19_#0024043,
1381,orig_lobbyregister_2022-09-13_#0015567,lobbyregister_client,lobbyregister,2022-09-13,Vitol SA,Vitol SA,norm_lobbyregister_eintrag_2022-09-19_#0024044,
1382,orig_lobbyregister_2022-02-23_#0015568,lobbyregister_client,lobbyregister,2022-02-23,Vivawest Wohnen GmbH,Vivawest Wohnen GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024052,
1383,orig_lobbyregister_2022-08-31_#0015569,lobbyregister_client,lobbyregister,2022-08-31,VK Energie GmbH,VK Energie GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024059,
1384,orig_lobbyregister_2022-06-02_#0015570,lobbyregister_client,lobbyregister,2022-06-02,VKU Verlag GmbH München/Berlin,VKU Verlag GmbH München/Berlin,norm_lobbyregister_eintrag_2022-09-19_#0024071,
1385,orig_lobbyregister_2022-04-21_#0015571,lobbyregister_client,lobbyregister,2022-04-21,VMware International Unlimited Company,VMware International Unlimited Company,norm_lobbyregister_eintrag_2022-09-19_#0024083,
1386,orig_lobbyregister_2022-09-15_#0015572,lobbyregister_client,lobbyregister,2022-09-15,Vodafone GmbH,Vodafone GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024092,
1387,orig_lobbyregister_2022-08-09_#0015573,lobbyregister_client,lobbyregister,2022-08-09,Voi Technology Germany GmbH,Voi Technology Germany GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024111,
1388,orig_lobbyregister_2022-09-13_#0015574,lobbyregister_client,lobbyregister,2022-09-13,VOI Technology Germany GmbH,VOI Technology Germany GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024112,
1389,orig_lobbyregister_2022-06-10_#0015575,lobbyregister_client,lobbyregister,2022-06-10,Volkssolidarität Landesverband Berlin e. V.,Volkssolidarität Landesverband Berlin e. V.,norm_lobbyregister_eintrag_2022-09-19_#0024149,
1390,orig_lobbyregister_2022-08-23_#0015576,lobbyregister_client,lobbyregister,2022-08-23,Volvo Group Trucks Central Europe GmbH,Volvo Group Trucks Central Europe GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024161,
1391,orig_lobbyregister_2022-03-01_#0015577,lobbyregister_client,lobbyregister,2022-03-01,von Beust & Coll. Beratungsgesellschaft mbH & Co. KG,von Beust & Coll. Beratungsgesellschaft mbH & Co. KG,norm_lobbyregister_eintrag_2022-09-19_#0024162,
1392,orig_lobbyregister_2022-03-24_#0015578,lobbyregister_client,lobbyregister,2022-03-24,von Beust & Coll. GmbH & Co. KG,von Beust & Coll. GmbH & Co. KG,norm_lobbyregister_eintrag_2022-09-19_#0024163,
1393,orig_lobbyregister_2022-03-18_#0015579,lobbyregister_client,lobbyregister,2022-03-18,Von Beust&CollBeratungsgesellschaft &CoKG,Von Beust&CollBeratungsgesellschaft &CoKG,norm_lobbyregister_eintrag_2022-09-19_#0024164,
1394,orig_lobbyregister_2022-02-23_#0015580,lobbyregister_client,lobbyregister,2022-02-23,von Beust und Coll.,von Beust und Coll.,norm_lobbyregister_eintrag_2022-09-19_#0024165,
1395,orig_lobbyregister_2022-06-02_#0015581,lobbyregister_client,lobbyregister,2022-06-02,von Bredow Valentin Herz Rechtsanwälte,von Bredow Valentin Herz Rechtsanwälte,norm_lobbyregister_eintrag_2022-09-19_#0024166,
1396,orig_lobbyregister_2022-09-15_#0015582,lobbyregister_client,lobbyregister,2022-09-15,Vonovia SE,Vonovia SE,norm_lobbyregister_eintrag_2022-09-19_#0024167,
1397,orig_lobbyregister_2022-01-11_#0015583,lobbyregister_client,lobbyregister,2022-01-11,Vorort des Kartellverbands katholischer deutscher Studentenvereine,Vorort des Kartellverbands katholischer deutscher Studentenvereine,norm_lobbyregister_eintrag_2022-09-19_#0024169,
1398,orig_lobbyregister_2022-09-16_#0015584,lobbyregister_client,lobbyregister,2022-09-16,VPB Verband Privater Bauherren e.V.,VPB Verband Privater Bauherren e.V.,norm_lobbyregister_eintrag_2022-09-19_#0024176,
1399,orig_lobbyregister_2022-03-28_#0015585,lobbyregister_client,lobbyregister,2022-03-28,VPI - Verband der Güterwagenhalter in Deutschland,VPI - Verband der Güterwagenhalter in Deutschland,norm_lobbyregister_eintrag_2022-09-19_#0024178,
1400,orig_lobbyregister_2022-06-02_#0015586,lobbyregister_client,lobbyregister,2022-06-02,VPT-Kompressoren GmbH,VPT-Kompressoren GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024191,
1401,orig_lobbyregister_2022-07-07_#0015587,lobbyregister_client,lobbyregister,2022-07-07,VSE Verteilnetz GmbH,VSE Verteilnetz GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024202,
1402,orig_lobbyregister_2022-09-14_#0015588,lobbyregister_client,lobbyregister,2022-09-14,VST Verband Sichere Transport- und Verteilnetze/KRITIS e.V.,VST Verband Sichere Transport- und Verteilnetze/KRITIS e.V.,norm_lobbyregister_eintrag_2022-09-19_#0024211,
1403,orig_lobbyregister_2022-09-13_#0015589,lobbyregister_client,lobbyregister,2022-09-13,VTG Aktiengesellschaft,VTG Aktiengesellschaft,norm_lobbypedia_parteispenden_2022-09-19_#0024219,
1404,orig_lobbyregister_2022-09-13_#0015590,lobbyregister_client,lobbyregister,2022-09-13,VTTI Terminal Support Services B.V,VTTI Terminal Support Services B.V,norm_lobbyregister_eintrag_2022-09-19_#0024222,
1405,orig_lobbyregister_2022-03-17_#0015591,lobbyregister_client,lobbyregister,2022-03-17,Vulcan Energie Ressourcen,Vulcan Energie Ressourcen,norm_lobbyregister_eintrag_2022-09-19_#0024227,
1406,orig_lobbyregister_2022-03-15_#0015592,lobbyregister_client,lobbyregister,2022-03-15,VZA,VZA,norm_lobbyregister_eintrag_2022-09-19_#0024236,
1407,orig_lobbyregister_2022-09-13_#0015593,lobbyregister_client,lobbyregister,2022-09-13,W. L. Gore & Associates GmbH,W. L. Gore & Associates GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024241,
1408,orig_lobbyregister_2022-09-07_#0015594,lobbyregister_client,lobbyregister,2022-09-07,Wacker Chemie AG,Wacker Chemie AG,norm_lobbyregister_eintrag_2022-09-19_#0024253,
1409,orig_lobbyregister_2022-06-17_#0015595,lobbyregister_client,lobbyregister,2022-06-17,Wärtsilä Germany GmbH,Wärtsilä Germany GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024292,
1410,orig_lobbyregister_2022-09-16_#0015596,lobbyregister_client,lobbyregister,2022-09-16,Waymo LLC,Waymo LLC,norm_lobbyregister_eintrag_2022-09-19_#0024330,
1411,orig_lobbyregister_2022-02-25_#0015597,lobbyregister_client,lobbyregister,2022-02-25,WCap,WCap,norm_lobbyregister_eintrag_2022-09-19_#0024342,
1412,orig_lobbyregister_2022-07-29_#0015598,lobbyregister_client,lobbyregister,2022-07-29,web care LBJ GmbH,web care LBJ GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024345,
1413,orig_lobbyregister_2022-04-28_#0015599,lobbyregister_client,lobbyregister,2022-04-28,weil´s hilft. Naturmedizin und Schulmedizin gemeinsam.,weil´s hilft. Naturmedizin und Schulmedizin gemeinsam.,norm_lobbyregister_eintrag_2022-09-19_#0024357,
1414,orig_lobbyregister_2022-06-02_#0015600,lobbyregister_client,lobbyregister,2022-06-02,Weitnauer Partnerschaft mbB,Weitnauer Partnerschaft mbB,norm_lobbyregister_eintrag_2022-09-19_#0024375,
1415,orig_lobbyregister_2022-08-31_#0015601,lobbyregister_client,lobbyregister,2022-08-31,WEMAG AG,WEMAG AG,norm_lobbyregister_eintrag_2022-09-19_#0024413,
1416,orig_lobbyregister_2022-06-02_#0015602,lobbyregister_client,lobbyregister,2022-06-02,Wermuth Asset Management GmbH,Wermuth Asset Management GmbH,norm_lobbypedia_parteispenden_2022-09-19_#0024430,
1417,orig_lobbyregister_2022-02-26_#0015603,lobbyregister_client,lobbyregister,2022-02-26,Westdeutsche Lotterie GmbH &Co. OHG,Westdeutsche Lotterie GmbH &Co. OHG,norm_lobbyregister_eintrag_2022-09-19_#0024446,
1418,orig_lobbyregister_2022-06-24_#0015604,lobbyregister_client,lobbyregister,2022-06-24,Westdeutsche Lotterie GmbH & Co. OHG,Westdeutsche Lotterie GmbH & Co. OHG,norm_lobbyregister_eintrag_2022-09-19_#0024447,
1419,orig_lobbyregister_2022-07-07_#0015605,lobbyregister_client,lobbyregister,2022-07-07,Westenergie AG,Westenergie AG,norm_lobbyregister_eintrag_2022-09-19_#0024452,
1420,orig_lobbyregister_2022-06-02_#0015606,lobbyregister_client,lobbyregister,2022-06-02,Westfalen AG,Westfalen AG,norm_lobbyregister_eintrag_2022-09-19_#0024456,
1421,orig_lobbyregister_2022-06-02_#0015607,lobbyregister_client,lobbyregister,2022-06-02,WF World Fund Management GmbH c/o Ecosia,WF World Fund Management GmbH c/o Ecosia,norm_lobbyregister_eintrag_2022-09-19_#0024485,
1422,orig_lobbyregister_2022-05-17_#0015608,lobbyregister_client,lobbyregister,2022-05-17,Wicküler Park Eins GmbH & Co. KG,Wicküler Park Eins GmbH & Co. KG,norm_lobbyregister_eintrag_2022-09-19_#0024502,
1423,orig_lobbyregister_2022-06-02_#0015609,lobbyregister_client,lobbyregister,2022-06-02,Wilhelm Hoyer GmbH & Co.KG,Wilhelm Hoyer GmbH & Co.KG,norm_lobbyregister_eintrag_2022-09-19_#0024523,
1424,orig_lobbyregister_2022-06-02_#0015610,lobbyregister_client,lobbyregister,2022-06-02,Wilo SE,Wilo SE,norm_lobbyregister_eintrag_2022-09-19_#0024537,
1425,orig_lobbyregister_2022-05-11_#0015611,lobbyregister_client,lobbyregister,2022-05-11,WIND-projekt Ingenieur- und Projektentwicklungsgesellschaft mbH,WIND-projekt Ingenieur- und Projektentwicklungsgesellschaft mbH,norm_lobbyregister_eintrag_2022-09-19_#0024560,
1426,orig_lobbyregister_2022-06-02_#0015612,lobbyregister_client,lobbyregister,2022-06-02,Wingas GmbH,Wingas GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024562,
1427,orig_lobbyregister_2022-02-28_#0015613,lobbyregister_client,lobbyregister,2022-02-28,Wintershall Dea AG,Wintershall Dea AG,norm_lobbyregister_eintrag_2022-09-19_#0024566,
1428,orig_lobbyregister_2022-09-01_#0015614,lobbyregister_client,lobbyregister,2022-09-01,Wirtschaftsprüferkammer Körperschaft des öffentlichen Rechts,Wirtschaftsprüferkammer Körperschaft des öffentlichen Rechts,norm_lobbyregister_eintrag_2022-09-19_#0024692,
1429,orig_lobbyregister_2022-02-28_#0015615,lobbyregister_client,lobbyregister,2022-02-28,Wirtschaftsrat,Wirtschaftsrat,norm_lobbyregister_eintrag_2022-09-19_#0024694,
1430,orig_lobbyregister_2022-06-02_#0015616,lobbyregister_client,lobbyregister,2022-06-02,Wirtschaftsverband Fuels und Energy e.V. (en2x),Wirtschaftsverband Fuels und Energy e.V. (en2x),norm_lobbyregister_eintrag_2022-09-19_#0024742,
1431,orig_lobbyregister_2022-04-11_#0015617,lobbyregister_client,lobbyregister,2022-04-11,Wirtschaftsvereinigung Stahlrohre e.V.,Wirtschaftsvereinigung Stahlrohre e.V.,norm_lobbyregister_eintrag_2022-09-19_#0024778,
1432,orig_lobbyregister_2022-06-02_#0015618,lobbyregister_client,lobbyregister,2022-06-02,WOLF GmbH,WOLF GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024870,
1433,orig_lobbyregister_2022-08-31_#0015619,lobbyregister_client,lobbyregister,2022-08-31,Wolf Power Systems,Wolf Power Systems,norm_lobbyregister_eintrag_2022-09-19_#0024871,
1434,orig_lobbyregister_2022-05-27_#0015620,lobbyregister_client,lobbyregister,2022-05-27,Wolt Enterprises Deutschland GmbH,Wolt Enterprises Deutschland GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024877,
1435,orig_lobbyregister_2022-09-13_#0015621,lobbyregister_client,lobbyregister,2022-09-13,World Dog Alliance Private Limited Company (Hong Kong Ltd.),World Dog Alliance Private Limited Company (Hong Kong Ltd.),norm_lobbyregister_eintrag_2022-09-19_#0024900,
1436,orig_lobbyregister_2022-06-14_#0015622,lobbyregister_client,lobbyregister,2022-06-14,Wunderflats GmbH,Wunderflats GmbH,norm_lobbyregister_eintrag_2022-09-19_#0024976,
1437,orig_lobbyregister_2022-02-28_#0015623,lobbyregister_client,lobbyregister,2022-02-28,WWF Deutschland,WWF Deutschland,norm_lobbyregister_eintrag_2022-09-19_#0024994,
1438,orig_lobbyregister_2022-09-06_#0015624,lobbyregister_client,lobbyregister,2022-09-06,Xempus AG,Xempus AG,norm_lobbyregister_eintrag_2022-09-19_#0025033,
1439,orig_lobbyregister_2022-02-23_#0015625,lobbyregister_client,lobbyregister,2022-02-23,Xiaomi,Xiaomi,norm_lobbyregister_eintrag_2022-09-19_#0025035,
1440,orig_lobbyregister_2022-06-21_#0015626,lobbyregister_client,lobbyregister,2022-06-21,X-Sun,X-Sun,norm_lobbyregister_eintrag_2022-09-19_#0025039,
1441,orig_lobbyregister_2022-09-07_#0015627,lobbyregister_client,lobbyregister,2022-09-07,Yara GmbH & Co. KG,Yara GmbH & Co. KG,norm_lobbyregister_eintrag_2022-09-19_#0025045,
1442,orig_lobbyregister_2022-07-25_#0015628,lobbyregister_client,lobbyregister,2022-07-25,zahneins GmbH,zahneins GmbH,norm_lobbyregister_eintrag_2022-09-19_#0025061,
1443,orig_lobbyregister_2022-09-15_#0015629,lobbyregister_client,lobbyregister,2022-09-15,Zalando,Zalando,norm_lobbyregister_eintrag_2022-09-19_#0025062,
1444,orig_lobbyregister_2022-07-04_#0015630,lobbyregister_client,lobbyregister,2022-07-04,zeb.rolfes.schierenbeck.associates GmbH,zeb.rolfes.schierenbeck.associates GmbH,norm_lobbyregister_eintrag_2022-09-19_#0025082,
1445,orig_lobbyregister_2022-09-07_#0015631,lobbyregister_client,lobbyregister,2022-09-07,Zeitfracht GmbH & Co. KGaA,Zeitfracht GmbH & Co. KGaA,norm_lobbyregister_eintrag_2022-09-19_#0025083,
1446,orig_lobbyregister_2022-04-30_#0015632,lobbyregister_client,lobbyregister,2022-04-30,Zentraler Immobilien Ausschuss (ZIA) e.V.,Zentraler Immobilien Ausschuss (ZIA) e.V.,norm_lobbyregister_eintrag_2022-09-19_#0025101,
1447,orig_lobbyregister_2022-06-02_#0015633,lobbyregister_client,lobbyregister,2022-06-02,Zentraler Immobilien Ausschuß e.V.,Zentraler Immobilien Ausschuß e.V.,norm_lobbyregister_eintrag_2022-09-19_#0025102,
1448,orig_lobbyregister_2022-03-21_#0015634,lobbyregister_client,lobbyregister,2022-03-21,Zentralverband des Deutschen Friseurhandwerks,Zentralverband des Deutschen Friseurhandwerks,norm_lobbyregister_eintrag_2022-09-19_#0025173,
1449,orig_lobbyregister_2022-06-02_#0015635,lobbyregister_client,lobbyregister,2022-06-02,Zentralverband des Deutschen Handwerks e. V. (ZDH),Zentralverband des Deutschen Handwerks e. V. (ZDH),norm_lobbyregister_eintrag_2022-09-19_#0025179,
1450,orig_lobbyregister_2022-09-01_#0015636,lobbyregister_client,lobbyregister,2022-09-01,Zentralverband Oberflächentechnik e.V.,Zentralverband Oberflächentechnik e.V.,norm_lobbyregister_eintrag_2022-09-19_#0025212,
1451,orig_lobbyregister_2022-06-02_#0015637,lobbyregister_client,lobbyregister,2022-06-02,Zentralverband Sanitär Heizung Klima (ZVSHK),Zentralverband Sanitär Heizung Klima (ZVSHK),norm_lobbyregister_eintrag_2022-09-19_#0025215,
1452,orig_lobbyregister_2022-06-02_#0015638,lobbyregister_client,lobbyregister,2022-06-02,ZF Friedrichshafen AG,ZF Friedrichshafen AG,norm_a_watch_organisation_2022-09-19_#0025258,
1453,orig_lobbyregister_2022-06-02_#0015639,lobbyregister_client,lobbyregister,2022-06-02,Zinq GmbH & Co.KG,Zinq GmbH & Co.KG,norm_lobbyregister_eintrag_2022-09-19_#0025269,
1454,orig_lobbyregister_2022-06-15_#0015640,lobbyregister_client,lobbyregister,2022-06-15,ZNU - Zentrum für Nachhaltige Unternehmensführung,ZNU - Zentrum für Nachhaltige Unternehmensführung,norm_lobbyregister_eintrag_2022-09-19_#0025279,
1455,orig_lobbyregister_2022-06-15_#0015641,lobbyregister_client,lobbyregister,2022-06-15,Zoom Video Communications Germany GmbH,Zoom Video Communications Germany GmbH,norm_lobbyregister_eintrag_2022-09-19_#0025289,
1456,orig_lobbyregister_2022-02-28_#0015642,lobbyregister_client,lobbyregister,2022-02-28,Zuckerrübenanbauerverband Könnern e.V.,Zuckerrübenanbauerverband Könnern e.V.,norm_lobbyregister_eintrag_2022-09-19_#0025292,
