graph_id,aufb_typ,aufb_quelle,aufb_letzte_akt,aufb_bezeichnung,aufb_normalform,aufb_normalform_id,graph_mitgliedschaften_anzahl
"""""",lobbyregister_membership,lobbyregister,2022-07-12,DGAW - Deutsche Gesellschaft für Abfallwirtschaft e.V.,Deutsche Gesellschaft für Abfallwirtschaft e.V. (DGAW e.V.),norm_lobbyregister_eintrag_2022-09-19_#0006725,
"""""",lobbyregister_membership,lobbyregister,2022-02-15,DGCH,DGCH,norm_lobbyregister_eintrag_2022-09-19_#0008311,
"""""",lobbyregister_membership,lobbyregister,2022-07-14,DGE e. V.,DGE e. V.,norm_lobbyregister_eintrag_2022-09-19_#0008312,
"""""",lobbyregister_membership,lobbyregister,2022-08-09,DGfdB - Deutsche Gesellschaft für das Badewesen e.V.,DGfdB - Deutsche Gesellschaft für das Badewesen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008314,
"""""",lobbyregister_membership,lobbyregister,2022-05-09,DGfK,DGfK,norm_lobbyregister_eintrag_2022-09-19_#0008315,
"""""",lobbyregister_membership,lobbyregister,2022-08-16,DGFM - Dt. Ges. f. Mauerwerks- und Wohnungsbau - Impulse Wohnungsbau,DGFM - Dt. Ges. f. Mauerwerks- und Wohnungsbau - Impulse Wohnungsbau,norm_lobbyregister_eintrag_2022-09-19_#0008316,
"""""",lobbyregister_membership,lobbyregister,2022-03-25,DGFM Impulse für den Wohnungsbau,DGFM Impulse für den Wohnungsbau,norm_lobbyregister_eintrag_2022-09-19_#0008317,
"""""",lobbyregister_membership,lobbyregister,2022-07-18,DGFP (Deutsche Gesellschaft für Personalführung e.V.),Deutsche Gesellschaft für Personalführung e.V. (DGFP),norm_lobbyregister_eintrag_2022-09-19_#0006898,
"""""",lobbyregister_membership,lobbyregister,2022-02-24,DGFP - Deutsche Gesellschaft für Personalführung,DGFP - Deutsche Gesellschaft für Personalführung,norm_lobbyregister_eintrag_2022-09-19_#0008318,
"""""",lobbyregister_membership,lobbyregister,2022-07-04,DGFP Deutsche Gesellschaft für Personalführung e.V.,Deutsche Gesellschaft für Personalführung e.V. (DGFP),norm_lobbyregister_eintrag_2022-09-19_#0006898,
"""""",lobbyregister_membership,lobbyregister,2022-03-04,DGFP - Deutsche Gesellschaft für Personalführung e.V.,Deutsche Gesellschaft für Personalführung e.V. (DGFP),norm_lobbyregister_eintrag_2022-09-19_#0006898,
"""""",lobbyregister_membership,lobbyregister,2022-06-17,DGFP e.V.,DGFP e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008319,
"""""",lobbyregister_membership,lobbyregister,2022-08-02,DGfPI e.V.,DGfPI e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008320,
"""""",lobbyregister_membership,lobbyregister,2022-06-01,DGfZ,DGfZ,norm_lobbyregister_eintrag_2022-09-19_#0008321,
"""""",lobbyregister_membership,lobbyregister,2022-06-27,DGFZ - Deutsche Gesellschaft für Züchtungskunde e.V.,DGFZ - Deutsche Gesellschaft für Züchtungskunde e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008322,
"""""",lobbyregister_membership,lobbyregister,2022-04-14,DGG - Deutsche Gartenbaugesellschaft 1822 e.V.,DGG - Deutsche Gartenbaugesellschaft 1822 e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008323,
"""""",lobbyregister_membership,lobbyregister,2022-03-01,DGG Deutsche Glastechnische Gesellschaft e.V.,DGG Deutsche Glastechnische Gesellschaft e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008324,
"""""",lobbyregister_membership,lobbyregister,2022-09-02,DGGÖ Deutsche Gesellschaft für Gesundheitsökonomie,DGGÖ Deutsche Gesellschaft für Gesundheitsökonomie,norm_lobbyregister_eintrag_2022-09-19_#0008325,
"""""",lobbyregister_membership,lobbyregister,2022-09-13,dgh,dgh,norm_lobbyregister_eintrag_2022-09-19_#0008326,
"""""",lobbyregister_membership,lobbyregister,2022-05-31,DGIHV e.V. - Deutsche Gesellschaft Interprofessionelle Hilfsmittelversorgung,DGIHV e.V. - Deutsche Gesellschaft Interprofessionelle Hilfsmittelversorgung,norm_lobbyregister_eintrag_2022-09-19_#0008327,
"""""",lobbyregister_membership,lobbyregister,2022-05-18,DGIM,DGIM,norm_lobbyregister_eintrag_2022-09-19_#0008328,
"""""",lobbyregister_membership,lobbyregister,2022-05-18,DGIV,DGIV,norm_lobbyregister_eintrag_2022-09-19_#0008329,
"""""",lobbyregister_membership,lobbyregister,2022-06-21,DGKJ,DGKJ,norm_lobbyregister_eintrag_2022-09-19_#0008330,
"""""",lobbyregister_membership,lobbyregister,2022-09-05,DGKJ Deutsche Gesellschaft für Kinder- und Jugendmedizin e.V.,DGKJ Deutsche Gesellschaft für Kinder- und Jugendmedizin e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008331,
"""""",lobbyregister_membership,lobbyregister,2022-07-19,DGLR - Deutsche Gesellschaft für Luft- und Raumfahrt e.V.,DGLR - Deutsche Gesellschaft für Luft- und Raumfahrt e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008332,
"""""",lobbyregister_membership,lobbyregister,2022-02-24,DGLR - Deutsche Gesellschaft für Luft- und Raumfahrt Lilienthal Oberth e.V.,DGLR - Deutsche Gesellschaft für Luft- und Raumfahrt Lilienthal Oberth e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008333,
"""""",lobbyregister_membership,lobbyregister,2022-02-28,DGM,DGM,norm_lobbyregister_eintrag_2022-09-19_#0008334,
"""""",lobbyregister_membership,lobbyregister,2022-03-03,DGMK,DGMK,norm_lobbyregister_eintrag_2022-09-19_#0008335,
"""""",lobbyregister_membership,lobbyregister,2022-04-13,DGMK (FAM),DGMK (FAM),norm_lobbyregister_eintrag_2022-09-19_#0008336,
"""""",lobbyregister_membership,lobbyregister,2022-02-28,DGMK Deutsche Wissenschaftliche Gesellschaft für Erdöl,DGMK Deutsche Wissenschaftliche Gesellschaft für Erdöl,norm_lobbyregister_eintrag_2022-09-19_#0008338,
"""""",lobbyregister_membership,lobbyregister,2022-06-30,DGMK e.V.,DGMK e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008339,
"""""",lobbyregister_membership,lobbyregister,2022-02-27,DGMT - Deutsche Gesellschaft für Membrantechnik e.V.,DGMT - Deutsche Gesellschaft für Membrantechnik e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008341,
"""""",lobbyregister_membership,lobbyregister,2022-08-16,DGNB - Deutsche Gesellschaft für Nachhaltiges Bauen,DGNB - Deutsche Gesellschaft für Nachhaltiges Bauen,norm_lobbyregister_eintrag_2022-09-19_#0008342,
"""""",lobbyregister_membership,lobbyregister,2022-04-26,DGNB Deutsche Gesellschaft für Nachhaltiges Bauen e.V.,Deutsche Gesellschaft für Nachhaltiges Bauen - DGNB e.V.,norm_lobbyregister_eintrag_2022-09-19_#0006868,
"""""",lobbyregister_membership,lobbyregister,2022-06-22,DGNB Deutsche Gesellschaft für nachhaltiges Bauen e.V.,Deutsche Gesellschaft für Nachhaltiges Bauen - DGNB e.V.,norm_lobbyregister_eintrag_2022-09-19_#0006868,
"""""",lobbyregister_membership,lobbyregister,2022-09-13,DGNB - Deutsche Gesellschaft für Nachhaltiges Bauen - e.V.,Deutsche Gesellschaft für Nachhaltiges Bauen - DGNB e.V.,norm_lobbyregister_eintrag_2022-09-19_#0006868,
"""""",lobbyregister_membership,lobbyregister,2022-02-24,DGNB e.V. - Deutsche Gesellschaft für Nachhaltiges Bauen,Deutsche Gesellschaft für Nachhaltiges Bauen - DGNB e.V.,norm_lobbyregister_eintrag_2022-09-19_#0006868,
"""""",lobbyregister_membership,lobbyregister,2022-03-28,DGNV - Deutsche Gesellchaft für Nachhaltiges Bauen e.V.,DGNV - Deutsche Gesellchaft für Nachhaltiges Bauen e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008343,
"""""",lobbyregister_membership,lobbyregister,2022-07-01,DGO,DGO,norm_lobbyregister_eintrag_2022-09-19_#0008344,
"""""",lobbyregister_membership,lobbyregister,2022-05-24,DGON Deutsche Gesellschaft für Ortung und Navigation e.V.,DGON Deutsche Gesellschaft für Ortung und Navigation e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008345,
"""""",lobbyregister_membership,lobbyregister,2022-06-13,DGPF - Deutsche Gesellschaft für Personalführung e.V.,DGPF - Deutsche Gesellschaft für Personalführung e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008346,
"""""",lobbyregister_membership,lobbyregister,2022-02-23,DGPH,DGPH,norm_lobbyregister_eintrag_2022-09-19_#0008347,
"""""",lobbyregister_membership,lobbyregister,2022-03-23,DGPH - Deutsche Gesellschaft für Public Health,DGPH - Deutsche Gesellschaft für Public Health,norm_lobbyregister_eintrag_2022-09-19_#0008348,
"""""",lobbyregister_membership,lobbyregister,2022-03-02,DGPPN,DGPPN,norm_lobbyregister_eintrag_2022-09-19_#0008349,
"""""",lobbyregister_membership,lobbyregister,2022-03-23,dgppn e.V.,dgppn e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008350,
"""""",lobbyregister_membership,lobbyregister,2022-02-25,DGQ (Deutsche Gesellschaft für Qualität,DGQ (Deutsche Gesellschaft für Qualität,norm_lobbyregister_eintrag_2022-09-19_#0008351,
"""""",lobbyregister_membership,lobbyregister,2022-08-02,DGQ - Deutsche Gesellschaft für Qualität,DGQ - Deutsche Gesellschaft für Qualität,norm_lobbyregister_eintrag_2022-09-19_#0008352,
"""""",lobbyregister_membership,lobbyregister,2022-03-01,DGQ Deutsche Gesellschaft für Qualität e.V.,DGQ Deutsche Gesellschaft für Qualität e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008353,
"""""",lobbyregister_membership,lobbyregister,2022-04-21,DGR,DGR,norm_lobbyregister_eintrag_2022-09-19_#0008354,
"""""",lobbyregister_membership,lobbyregister,2022-09-02,DGRA Deutsche Gesellschaft für Regulatory Affairs,DGRA Deutsche Gesellschaft für Regulatory Affairs,norm_lobbyregister_eintrag_2022-09-19_#0008355,
"""""",lobbyregister_membership,lobbyregister,2022-03-04,DGRI - Deutsche Gesellschaft für Recht und Informatik e.V.,DGRI - Deutsche Gesellschaft für Recht und Informatik e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008356,
"""""",lobbyregister_membership,lobbyregister,2022-07-07,DGRV Deutscher Genossenschafts- und Raiffeisenverband e.V.,DGRV - Deutscher Genossenschafts- und Raiffeisenverband e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008357,
"""""",lobbyregister_membership,lobbyregister,2022-04-12,dgrv Deutscher Genossenschafts- und Raiffeisenverband e.V.,DGRV - Deutscher Genossenschafts- und Raiffeisenverband e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008357,
"""""",lobbyregister_membership,lobbyregister,2022-09-01,DGRV - Deutscher Genossenschafts- und Raiffeisenverband e.V.,DGRV - Deutscher Genossenschafts- und Raiffeisenverband e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008357,
"""""",lobbyregister_membership,lobbyregister,2022-05-10,DGS Deutsche Gesellschaft für Sonnenenergie,DGS Deutsche Gesellschaft für Sonnenenergie,norm_lobbyregister_eintrag_2022-09-19_#0008358,
"""""",lobbyregister_membership,lobbyregister,2022-08-02,DGS Deutsche Gesellschaft für Soziale Psychatrie e.V.,DGS Deutsche Gesellschaft für Soziale Psychatrie e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008359,
"""""",lobbyregister_membership,lobbyregister,2022-08-02,DGS e.V. Niedersachsen,DGS e.V. Niedersachsen,norm_lobbyregister_eintrag_2022-09-19_#0008360,
"""""",lobbyregister_membership,lobbyregister,2022-02-15,DGSS,DGSS,norm_lobbyregister_eintrag_2022-09-19_#0008361,
"""""",lobbyregister_membership,lobbyregister,2022-03-17,DGTelemed,DGTelemed,norm_lobbyregister_eintrag_2022-09-19_#0008363,
"""""",lobbyregister_membership,lobbyregister,2022-06-13,DGVM,DGVM,norm_lobbyregister_eintrag_2022-09-19_#0008364,
"""""",lobbyregister_membership,lobbyregister,2022-02-23,DGVM BONN,DGVM BONN,norm_lobbyregister_eintrag_2022-09-19_#0008365,
"""""",lobbyregister_membership,lobbyregister,2022-08-09,DGVM - Deutsche Gesellschaft für das Verbandsmanagement e.V.,DGVM - Deutsche Gesellschaft für das Verbandsmanagement e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008366,
"""""",lobbyregister_membership,lobbyregister,2022-07-12,DGVM Deutsche Gesellschaft für Verbandsmanagement e.V.,Deutsche Gesellschaft für Verbandsmanagement e.V. (DGVM),norm_lobbyregister_eintrag_2022-09-19_#0006957,
"""""",lobbyregister_membership,lobbyregister,2022-03-31,DGVM - Deutsche Gesellschaft für Verbandsmanagement e.V.,Deutsche Gesellschaft für Verbandsmanagement e.V. (DGVM),norm_lobbyregister_eintrag_2022-09-19_#0006957,
"""""",lobbyregister_membership,lobbyregister,2022-02-24,DGVM - Deutsche Gesellschaft für Verbandsmanagement e. V.,DGVM - Deutsche Gesellschaft für Verbandsmanagement e. V.,norm_lobbyregister_eintrag_2022-09-19_#0008367,
"""""",lobbyregister_membership,lobbyregister,2022-07-07,DGVM e.V.,DGVM e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008368,
"""""",lobbyregister_membership,lobbyregister,2022-03-16,DGVN,DGVN,norm_lobbyregister_eintrag_2022-09-19_#0008369,
"""""",lobbyregister_membership,lobbyregister,2022-02-23,DGZfP - Deutsche Gesellschaft für zerstörungsfreie Prüfung,DGZfP - Deutsche Gesellschaft für zerstörungsfreie Prüfung,norm_lobbyregister_eintrag_2022-09-19_#0008371,
"""""",lobbyregister_membership,lobbyregister,2022-02-24,DGZfP - Deutsche Gesellschaft für Zerstörungsfreie Prüfung e.V,DGZfP - Deutsche Gesellschaft für Zerstörungsfreie Prüfung e.V,norm_lobbyregister_eintrag_2022-09-19_#0008372,
"""""",lobbyregister_membership,lobbyregister,2022-03-01,DGZFP Deutsche Gesellschaft für zerstörungsfreie Prüfung e.V.,DGZfP - Deutsche Gesellschaft für Zerstörungsfreie Prüfung e.V,norm_lobbyregister_eintrag_2022-09-19_#0008372,
"""""",lobbyregister_membership,lobbyregister,2022-02-23,DGZfP - Deutsche Gesellschaft für Zerstörungsfreie Prüfung e.V.,DGZfP - Deutsche Gesellschaft für Zerstörungsfreie Prüfung e.V,norm_lobbyregister_eintrag_2022-09-19_#0008372,
"""""",lobbyregister_membership,lobbyregister,2022-06-29,DGZMK,DGZMK,norm_lobbyregister_eintrag_2022-09-19_#0008373,
"""""",lobbyregister_membership,lobbyregister,2022-03-07,DHKT,DHKT,norm_lobbyregister_eintrag_2022-09-19_#0008376,
"""""",lobbyregister_membership,lobbyregister,2022-09-15,DHV - Deutscher Holzfertigbau,DHV - Deutscher Holzfertigbau,norm_lobbyregister_eintrag_2022-09-19_#0008378,
"""""",lobbyregister_membership,lobbyregister,2022-08-29,DHV - Deutscher Hubschrauber Verband,DHV - Deutscher Hubschrauber Verband,norm_lobbyregister_eintrag_2022-09-19_#0008379,
"""""",lobbyregister_membership,lobbyregister,2022-04-27,DHW,DHW,norm_lobbyregister_eintrag_2022-09-19_#0008381,
"""""",lobbyregister_membership,lobbyregister,2022-02-08,DHWR,DHWR,norm_lobbyregister_eintrag_2022-09-19_#0008382,
"""""",lobbyregister_membership,lobbyregister,2022-07-04,DHWR Deutscher Holzwirtschaftsrat e. V.,DHWR Deutscher Holzwirtschaftsrat e. V.,norm_lobbyregister_eintrag_2022-09-19_#0008383,
"""""",lobbyregister_membership,lobbyregister,2022-02-24,Di4 e.V.,Di4 e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008384,
"""""",lobbyregister_membership,lobbyregister,2022-03-03,Diabetes@Work,Diabetes@Work,norm_lobbyregister_eintrag_2022-09-19_#0008385,
"""""",lobbyregister_membership,lobbyregister,2022-05-09,DiagnostikNet BB,DiagnostikNet BB,norm_lobbyregister_eintrag_2022-09-19_#0008389,
"""""",lobbyregister_membership,lobbyregister,2022-02-24,Diakonie,Diakonie,norm_lobbyregister_eintrag_2022-09-19_#0008390,
"""""",lobbyregister_membership,lobbyregister,2022-03-24,Diakonie Deutschland,Diakonie Deutschland,norm_lobbyregister_eintrag_2022-09-19_#0008391,
"""""",lobbyregister_membership,lobbyregister,2022-05-09,Diakonie Deutschland - Evangelisches Werk für Diakonie und Entwicklung e.V.,Diakonie Deutschland - Evangelisches Werk für Diakonie und Entwicklung e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008393,
"""""",lobbyregister_membership,lobbyregister,2022-06-28,Diakonie Deutschland im Evangelischen Werk für Diakonie und Entwicklung e.V.,Diakonie Deutschland im Evangelischen Werk für Diakonie und Entwicklung e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008394,
"""""",lobbyregister_membership,lobbyregister,2022-08-02,Diakonie EWDE,Diakonie EWDE,norm_lobbyregister_eintrag_2022-09-19_#0008395,
"""""",lobbyregister_membership,lobbyregister,2022-06-28,Diakonie Hessen,Diakonie Hessen,norm_lobbyregister_eintrag_2022-09-19_#0008396,
"""""",lobbyregister_membership,lobbyregister,2022-07-29,Diakonie Hessen - Diakonisches Werk in Hessen und Nassau und Kurhessen-Waldeck e.V.,Diakonie Hessen - Diakonisches Werk in Hessen und Nassau und Kurhessen-Waldeck e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008397,
"""""",lobbyregister_membership,lobbyregister,2022-06-30,Diakonie Hessen - Diakonisches Werk in Hessen und Nassau und Kurhessen-Waldeck e. V.,Diakonie Hessen - Diakonisches Werk in Hessen und Nassau und Kurhessen-Waldeck e. V.,norm_lobbyregister_eintrag_2022-09-19_#0008398,
"""""",lobbyregister_membership,lobbyregister,2022-06-28,Diakonie RWL,Diakonie RWL,norm_lobbyregister_eintrag_2022-09-19_#0008401,
"""""",lobbyregister_membership,lobbyregister,2022-09-16,Diakonisches Werk Berlin,Diakonisches Werk Berlin,norm_lobbyregister_eintrag_2022-09-19_#0008407,
"""""",lobbyregister_membership,lobbyregister,2022-03-04,Diakonisches Werk Berlin-Brandenburg-schlesischer Oberlausitz e.V.,Diakonisches Werk Berlin-Brandenburg-schlesischer Oberlausitz e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008408,
"""""",lobbyregister_membership,lobbyregister,2022-04-04,Diakonisches Werk der EKD,Diakonisches Werk der EKD,norm_lobbyregister_eintrag_2022-09-19_#0008409,
"""""",lobbyregister_membership,lobbyregister,2022-09-05,Diakonische Werk Berlin-Brandenburg-schlesische Oberlausitz,Diakonische Werk Berlin-Brandenburg-schlesische Oberlausitz,norm_lobbyregister_eintrag_2022-09-19_#0008411,
"""""",lobbyregister_membership,lobbyregister,2022-07-22,DialogGesellschaft e.V.,DialogGesellschaft e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008412,
"""""",lobbyregister_membership,lobbyregister,2022-03-21,Dialog Praxisnetzwerk für Innovation und Wissenstransfer des DIE,Dialog Praxisnetzwerk für Innovation und Wissenstransfer des DIE,norm_lobbyregister_eintrag_2022-09-19_#0008413,
"""""",lobbyregister_membership,lobbyregister,2022-08-03,Dialog Textil Bekleidung (DTB) e.V.,Dialog Textil Bekleidung (DTB) e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008414,
"""""",lobbyregister_membership,lobbyregister,2022-06-28,Dialogue Works,Dialogue Works,norm_lobbyregister_eintrag_2022-09-19_#0008415,
"""""",lobbyregister_membership,lobbyregister,2022-07-25,Diätverband e.V.,Diätverband e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008418,
"""""",lobbyregister_membership,lobbyregister,2022-03-01,DICO Deutsches Institut für Compliance e.V.,Deutsches Institut für Compliance - DICO e.V.,norm_lobbyregister_eintrag_2022-09-19_#0007826,
"""""",lobbyregister_membership,lobbyregister,2022-08-08,DICO Deutsches Institut für Compliance e. V.,DICO Deutsches Institut für Compliance e. V.,norm_lobbyregister_eintrag_2022-09-19_#0008423,
"""""",lobbyregister_membership,lobbyregister,2022-03-04,DICO - Deutsches Institut für Compliance e.V.,Deutsches Institut für Compliance - DICO e.V.,norm_lobbyregister_eintrag_2022-09-19_#0007826,
"""""",lobbyregister_membership,lobbyregister,2022-05-11,Didacta Verband,Didacta Verband,norm_lobbyregister_eintrag_2022-09-19_#0008425,
"""""",lobbyregister_membership,lobbyregister,2022-06-28,Didacta Verband e.V.,Didacta Verband e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008426,
"""""",lobbyregister_membership,lobbyregister,2022-04-04,Didacta-Verband e.V.,Didacta-Verband e.V.,norm_lobbyregister_eintrag_2022-09-19_#0008427,
"""""",lobbyregister_membership,lobbyregister,2022-05-16,Didacta Verband e. V. - Verband der Bildungswirtschaft,Didacta Verband e. V. - Verband der Bildungswirtschaft,norm_lobbyregister_eintrag_2022-09-19_#0008428,
"""""",lobbyregister_membership,lobbyregister,2022-03-07,Die Allianz für Gebäude-Energie-Effizienz (GEEA),Die Allianz für Gebäude-Energie-Effizienz (GEEA),norm_lobbyregister_eintrag_2022-09-19_#0008430,
