graph_id,aufb_bezeichnung,aufb_quelle,aufb_datum
"""""",AEF Die Agricultural Industry Electronics Foundation e.V. https://www.aef-online.org/de/home.html,lobbyregister_eintrag,2022-09-19
"""""",AEFMA,lobbyregister_eintrag,2022-09-19
"""""",aef OM,lobbyregister_eintrag,2022-09-19
"""""",AEJ - Arbeitsgemeinschaft der Evangelischen Jugend,lobbyregister_eintrag,2022-09-19
"""""",Aelius GmbH,lobbypedia_parteispenden,2022-09-19
"""""",AEN Automotive Engineering Network Südwest e.V.,lobbyregister_eintrag,2022-09-19
"""""",Aeorspace and Defence Industries Association Europe ASD,lobbyregister_eintrag,2022-09-19
"""""",AEP GmbH,lobbyregister_eintrag,2022-09-19
"""""",AER - Arbeitsgemeinschaft Europäischer Reiseunternehmen e.V.,lobbyregister_eintrag,2022-09-19
"""""",AER Kooperation AG,lobbyregister_eintrag,2022-09-19
"""""",AeroSpace and Defence Industries Association of EU (ASD),lobbyregister_eintrag,2022-09-19
"""""",AeroSpace and Defence Industries Association of Europe - ASD,lobbyregister_eintrag,2022-09-19
"""""",Aerticket AG,lobbypedia_parteispenden,2022-09-19
"""""",Aerzener Maschinenfabrik Gesellschaft mit beschränkter Haftung,lobbyregister_eintrag,2022-09-19
"""""",Aesculap AG,a_watch_organisation,2022-09-19
"""""","Aesculap AG, Tuttlingen",lobbyregister_eintrag,2022-09-19
"""""",AEU - Arbeitskreis Evangelischer Unternehmer,lobbyregister_eintrag,2022-09-19
"""""",AEV Energy GmbH,lobbyregister_eintrag,2022-09-19
"""""",AfA Seminare GmbH,a_watch_organisation,2022-09-19
"""""",AFCEA,lobbyregister_eintrag,2022-09-19
"""""",AFCEA - Anwenderforum für Fernmeldetechnik,lobbyregister_eintrag,2022-09-19
"""""",AFCEA Bonn e.V.,lobbyregister_eintrag,2022-09-19
"""""",AFCEA Bonn e.V. - Das Anwenderforum für Fernmeldetechnik,lobbyregister_eintrag,2022-09-19
"""""",AFCEA e.V.,lobbyregister_eintrag,2022-09-19
"""""",AFCEA München e. V.,lobbyregister_eintrag,2022-09-19
"""""",Afecor - Europäischer Verband der Regelgerätehersteller,lobbyregister_eintrag,2022-09-19
"""""",AFEMA - Arbeitsgruppe zur Förderung von Eutergesundheit und Milchhygiene in den Alpenländern e.V,lobbyregister_eintrag,2022-09-19
"""""",AFET; IGfH; Deutscher Verein; AGJ,lobbyregister_eintrag,2022-09-19
"""""",AFET - Arbeitsgemeinschaft für Erziehungshilfe e.V.,lobbyregister_eintrag,2022-09-19
"""""",AFET - Bundesverband für Erziehungshilfe,lobbyregister_eintrag,2022-09-19
"""""",AFET Bundesverband für Erziehungshilfe e.V.,lobbyregister_eintrag,2022-09-19
"""""",AFET Bundesverband für Erziehungshilfen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Affiliate Member der UNWTO,lobbyregister_eintrag,2022-09-19
"""""",Affordable Medicines Europe,lobbyregister_eintrag,2022-09-19
"""""",AFFY - Action For Families And Youth,lobbyregister_eintrag,2022-09-19
"""""",AFI,lobbyregister_eintrag,2022-09-19
"""""",AFJ Düsseldorf,lobbyregister_eintrag,2022-09-19
"""""",AFM+E - Aussenhandelsverband für Mineralöl und Energie e. V.,lobbyregister_eintrag,2022-09-19
"""""",AFM+E e.V.,lobbyregister_eintrag,2022-09-19
"""""",AFN - Aktionsbündnis Forum Natur,lobbyregister_eintrag,2022-09-19
"""""",AFOS-Stiftung für Unternehmerische Entwicklungszusammenarbeit,a_watch_organisation,2022-09-19
"""""",AFR100 - the African Forest Landscape Restoration Initiative (https.//afr100.org),lobbyregister_eintrag,2022-09-19
"""""",African Agricultural Technology Fund,lobbyregister_eintrag,2022-09-19
"""""",African Tourism Council,lobbyregister_eintrag,2022-09-19
"""""",Afrika Direkt e.V.,a_watch_organisation,2022-09-19
"""""",Afrika-Kollegium,lobbyregister_eintrag,2022-09-19
"""""",Afrikanische Entwicklungsbank (AfDB),a_watch_organisation,2022-09-19
"""""",Afrikanische Entwicklungsbank (AfDB) und Afrikanischer Entwicklungsfonds (AfDF),a_watch_organisation,2022-09-19
"""""",AfrikaVerein,lobbyregister_eintrag,2022-09-19
"""""",Afrika Verein der Deutschen Wirtschaft,lobbyregister_eintrag,2022-09-19
"""""",Afrika-Verein der deutschen Wirtschaft,lobbyregister_eintrag,2022-09-19
"""""",Afrika-Verein der Deutschen Wirtschaft,lobbyregister_eintrag,2022-09-19
"""""",Afrika-Verein der deutschen Wirtschaft,lobbyregister_eintrag,2022-09-19
"""""",Afrika Verein der deutschen Wirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",Afrika Verein der Deutschen Wirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",Afrika Verein der deutschen Wirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",Afrika-Verein der deutschen Wirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",Afrika-Verein der deutschen Wirtschaft e. V.,lobbyregister_eintrag,2022-09-19
"""""",Afrikaverein e.V.,lobbyregister_eintrag,2022-09-19
"""""",Afrikaverein e. V.,lobbyregister_eintrag,2022-09-19
"""""",Afrika Verein e.V.,lobbyregister_eintrag,2022-09-19
"""""",Afrika-Verein - Hamburg,lobbyregister_eintrag,2022-09-19
"""""",Afrique-Europe-Interact,lobbyregister_eintrag,2022-09-19
"""""",Afruibana,lobbyregister_eintrag,2022-09-19
"""""",AFS Interkulturelle Begegnungen e.V.,a_watch_organisation,2022-09-19
"""""",AfW Bundesverband Finanzdienstleistung e.V.,lobbyregister_eintrag,2022-09-19
"""""",AfW Bundesverband Finanzdienstleistung e. V.,lobbyregister_eintrag,2022-09-19
"""""",AfW - Bundesverband Finanzdienstleistung e.V.,lobbyregister_eintrag,2022-09-19
"""""",AgA,lobbyregister_eintrag,2022-09-19
"""""",AGAD Arbeitgeberverband Großhandel,lobbyregister_eintrag,2022-09-19
"""""",AGA Norddeutscher Unternehmensverband Großhandel,lobbyregister_eintrag,2022-09-19
"""""",AGA Norddeutscher Unternehmensverband Großhandel Außenhandel Dienstleistung e.V.,lobbyregister_eintrag,2022-09-19
"""""",AGA Norddeutscher Unternehmerverband Großhandel-Außenhandel-Dienstleistung e.V.,a_watch_organisation,2022-09-19
"""""",AGA Unternehmensverband,lobbyregister_eintrag,2022-09-19
"""""",AGA Unternehmensverband e.V.,lobbyregister_eintrag,2022-09-19
"""""",AGBB Berlin,lobbyregister_eintrag,2022-09-19
"""""",AG Chancengleichheit im ESF und Beraterkreis 6. AR-Bericht beim Bundesministerium für Arbeit und Soziales,lobbyregister_eintrag,2022-09-19
"""""",AGCO GmbH,lobbyregister_eintrag,2022-09-19
"""""",AGdD Arbeitsgemeinschaft der Entwicklungsdienste e.V.,lobbyregister_eintrag,2022-09-19
"""""",AG der Begabtenförderwerke,lobbyregister_eintrag,2022-09-19
"""""",AG der Verbände im Bistum Limburg,lobbyregister_eintrag,2022-09-19
"""""",AGDF Aktionsgemeinschaft Dienste für den Frieden,lobbyregister_eintrag,2022-09-19
"""""",AGDF e.V.,lobbyregister_eintrag,2022-09-19
"""""",AGD Unternehmens- und Arbeitgeberverband für Großhandel und Dienstleistungen e.V.,lobbyregister_eintrag,2022-09-19
"""""",AGDW - Die Waldeigentümer,lobbyregister_eintrag,2022-09-19
"""""",AGDW - Die Waldeigentümer e.V.,lobbyregister_eintrag,2022-09-19
"""""",AGE - Arbeitsgruppe Emissionshandel zur Bekämpfung des Treibhauseffektes,lobbyregister_eintrag,2022-09-19
"""""",AGE-Arbeitsgruppe Emissionshandel zur Bekämpfung des Treibhauseffektes,lobbyregister_eintrag,2022-09-19
"""""",AGEEN e.V.,lobbyregister_eintrag,2022-09-19
"""""",AG Emissionshandel,lobbyregister_eintrag,2022-09-19
"""""",Agence Francaise de Developpement,lobbyregister_eintrag,2022-09-19
"""""",AG Energiebilanzen e. V.,lobbyregister_eintrag,2022-09-19
"""""",AGE Niedersachsen e.V.,lobbyregister_eintrag,2022-09-19
"""""",AGE Niedersachsen e. V.,lobbyregister_eintrag,2022-09-19
"""""",Agentur arsmedium GmbH,lobbypedia_parteispenden,2022-09-19
"""""",Agentur Deutscher Arztnetze e.V.,lobbyregister_eintrag,2022-09-19
"""""",Agentur deutscher Arztnetze e.V.,lobbyregister_eintrag,2022-09-19
"""""",Agentur deutscher Arztnetze e.V. - Bundesverband der Arzt- und Praxisnetze,lobbyregister_eintrag,2022-09-19
"""""",Agentur für Arbeit,a_watch_organisation,2022-09-19
"""""",Agentur für Arbeit Chemnitz,a_watch_organisation,2022-09-19
"""""",Agentur für Arbeit Emden - Leer,lobbyregister_eintrag,2022-09-19
"""""",Agentur für Arbeit Saarland,lobbyregister_eintrag,2022-09-19
"""""",Agentur für Arbeit Zwickau,a_watch_organisation,2022-09-19
"""""",Agentur für die Modernisierung der Ukraine (AMU),a_watch_organisation,2022-09-19
"""""",Agentur für Erneuerbare Energien,lobbyregister_eintrag,2022-09-19
"""""",Agentur für erneuerbare Energien (AEE),lobbyregister_eintrag,2022-09-19
"""""",Agentur für Erneuerbare Energien e.V.,lobbyregister_eintrag,2022-09-19
"""""",Agentur für Erneuerbare Energien e.V. (AEE),lobbyregister_eintrag,2022-09-19
"""""",Agentur für Innovation in der Cybersicherheit GmbH,lobbyregister_eintrag,2022-09-19
"""""",Agentur für Sprunginnovationen,a_watch_organisation,2022-09-19
"""""","Agentur Marcel Hartges, München",lobbyregister_eintrag,2022-09-19
"""""",AGES Maut System GmbH &Co.KG,lobbyregister_eintrag,2022-09-19
"""""",AGEV - Arbeitgebervereinigung für Unternehmen aus dem Bereich der EDV und Kommunikationstechnologie e.V.,lobbyregister_eintrag,2022-09-19
"""""",AGF - Arbeitsgemeinschaft Getreideforschung e.V.,lobbyregister_eintrag,2022-09-19
"""""",AG Frauenarmut in der Nationalen Armutskonferenz,lobbyregister_eintrag,2022-09-19
"""""",AGFS - Bundesarbeitsgemeinschaft Freier Schulen,lobbyregister_eintrag,2022-09-19
"""""",AG Fuel Cell,lobbyregister_eintrag,2022-09-19
"""""",AG für Heimatkunde,lobbyregister_eintrag,2022-09-19
"""""",AGFW,lobbyregister_eintrag,2022-09-19
"""""",AGFW | Der Energieeffizienzverband für Wärme,lobbyregister_eintrag,2022-09-19
"""""","AGFW | Der Energieeffizienzverband für Wärme, Kälte und KWK e.V.",lobbyregister_eintrag,2022-09-19
"""""",AGFW - Arbeitsgemeinschaft Fernwärme e.V.,lobbyregister_eintrag,2022-09-19
"""""",AGFW - Arbeitsgemeinschaft für Wärme und Heizkraftwirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",AGFW Der Energieeffizienzverband für Wärme,lobbyregister_eintrag,2022-09-19
"""""",AGFW - Der Energieeffizienzverband für Wärme,lobbyregister_eintrag,2022-09-19
"""""","AGFW Der Energieeffizienzverband für Wärme, Kälte und KWK e. V., Frankfurt am Main",lobbyregister_eintrag,2022-09-19
"""""",AGFW e.V.,lobbyregister_eintrag,2022-09-19
"""""",AGFW Energieeffizienzverband für Wärme,lobbyregister_eintrag,2022-09-19
"""""",AG Geldautomaten,lobbyregister_eintrag,2022-09-19
"""""",AG Gesundheit und Pflege in der Bundesarbeitsgemeinschaft der Seniorenorganisationen,lobbyregister_eintrag,2022-09-19
"""""",AG Gesundheit Venro,lobbyregister_eintrag,2022-09-19
"""""",AG Green Shooting,lobbyregister_eintrag,2022-09-19
"""""",AGH Verband Großhandel Außenhandel Verlage und Dienstleistungen Hessen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Agiamondo,lobbyregister_eintrag,2022-09-19
"""""",AGIAMONDO e.V.,lobbyregister_eintrag,2022-09-19
"""""",Agiamondo e.V.,lobbyregister_eintrag,2022-09-19
"""""",AGIMUS GmbH,lobbyregister_eintrag,2022-09-19
"""""",AGJ,lobbyregister_eintrag,2022-09-19
"""""",AGJF Sachsen e.V.,lobbyregister_eintrag,2022-09-19
"""""",AG Jugendmigrationsdienste des BMFSFJ,lobbyregister_eintrag,2022-09-19
"""""",AG Kinder- und Jugendrehabilitation,lobbyregister_eintrag,2022-09-19
"""""",AG Kino - Gilde,lobbyregister_eintrag,2022-09-19
"""""",AGKOD,lobbyregister_eintrag,2022-09-19
"""""",AG KRITIS,lobbyregister_eintrag,2022-09-19
"""""",AG Kurzfilm e.V.,lobbyregister_eintrag,2022-09-19
"""""",AG Landwirtschaftliche Woche Nordhessen,lobbyregister_eintrag,2022-09-19
"""""",AG Landwirtschaft und Ernährung (Forum Umwelt & Entwicklung),lobbyregister_eintrag,2022-09-19
"""""",agl - arbeitsgemeinschaft der eine welt-landesnetzwerke,lobbyregister_eintrag,2022-09-19
"""""",AG LUV e.V.,lobbyregister_eintrag,2022-09-19
"""""",AG MedReha,lobbyregister_eintrag,2022-09-19
"""""",AG Mittelstand,lobbyregister_eintrag,2022-09-19
"""""",AG Nahmobilität Hessen - Hessisches Ministerium für Wirtschaft,lobbyregister_eintrag,2022-09-19
"""""",AGNV (Arbeitsgemeinschaft der Naturschutzverbände im Natur und Geopark Vulkaneifel GbR),lobbyregister_eintrag,2022-09-19
"""""",Agora Energiewende,lobbyregister_eintrag,2022-09-19
"""""","Agora Energiewende, Smart Energy for Europe Platform (SEFEP) gemeinnützige GmbH",a_watch_organisation,2022-09-19
"""""",Agora Strategy Group,lobbyregister_eintrag,2022-09-19
"""""",Agora Strategy Group AG,a_watch_organisation,2022-09-19
"""""",Agora Transport Transformation gGmbH,lobbyregister_eintrag,2022-09-19
"""""",Agora Verkehrswende,lobbyregister_eintrag,2022-09-19
"""""",Agora Verkehrswende: Beirat,lobbyregister_eintrag,2022-09-19
"""""",Agora Verkehrswende Smart Energy for Europe Platform (SEFEP) gemeinnützige GmbH,a_watch_organisation,2022-09-19
"""""",AG Pro Biosimilars,lobbyregister_eintrag,2022-09-19
"""""",AGQM Arbeitsgemeinschaft Qualitätsmanagement Biodiesel e.V.,lobbyregister_eintrag,2022-09-19
"""""",AGR Abfallentsorgungs-Gesellschaft Ruhrgebiet mbH,a_watch_organisation,2022-09-19
"""""",agrar + ernährungsforum Oldenburger Münsterland e.V.,lobbyregister_eintrag,2022-09-19
"""""",Agrarbetrieb Birkenheier GbR,a_watch_organisation,2022-09-19
"""""",Agrarbündnis,lobbyregister_eintrag,2022-09-19
"""""",AgrarBündnis,lobbyregister_eintrag,2022-09-19
"""""",Agrarbündnis,lobbyregister_eintrag,2022-09-19
"""""",AgrarBündnis e.V.,lobbyregister_eintrag,2022-09-19
"""""",Agrarbündnis e. V.,lobbyregister_eintrag,2022-09-19
"""""",Agrar Bündnis e. V.,lobbyregister_eintrag,2022-09-19
"""""",Agrarfrost GmbH & Co. KG,lobbypedia_parteispenden,2022-09-19
"""""",Agrarpolitischer Arbeitskreis Öko-Landbau Sachsen-Anhalt,lobbyregister_eintrag,2022-09-19
"""""",Agrarservice Lass GmbH,lobbyregister_eintrag,2022-09-19
"""""",Agrarsoziale Gesellschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",Agrarsoziale Gesellschaft e.V. (ASG) und Beirat der Tassilo-Tröscher-Stiftung,lobbyregister_eintrag,2022-09-19
"""""",Agrar- und Ernährungsforum Oldenburger Münsterland e.V.,lobbyregister_eintrag,2022-09-19
"""""",Agrar und Veterinärakademie,lobbyregister_eintrag,2022-09-19
"""""",AGRAVIS Raiffeisen AG,a_watch_organisation,2022-09-19
"""""",AgriCord vzw,lobbyregister_eintrag,2022-09-19
"""""",AgriCord vzw (Brüssel),lobbyregister_eintrag,2022-09-19
"""""",Agrotech Valley Forum e.V. Osnabrück https://www.agrotech-valley.de,lobbyregister_eintrag,2022-09-19
"""""",AgroTrade Handelsgesellschaft mbH,lobbyregister_eintrag,2022-09-19
"""""",AG Telematik,lobbyregister_eintrag,2022-09-19
"""""",AG Therapie Seltene Erkrankungen (ATSE),lobbyregister_eintrag,2022-09-19
"""""",AG Transparenz,lobbyregister_eintrag,2022-09-19
"""""",AG Transparenz: https://www.aids-kampagne.de/,lobbyregister_eintrag,2022-09-19
"""""",AG Transparenz (Trägerverein Aktionsbündnis gegen AIDS e.V.),lobbyregister_eintrag,2022-09-19
"""""",AGU Energie- und Elektrotechnik GmbH,lobbypedia_parteispenden,2022-09-19
"""""",AGV - Arbeitgeberverband,lobbyregister_eintrag,2022-09-19
"""""",AGV Arbeitgeberverband der Deutschen Immobilienwirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",AGV Arbeitgeberverband der Deutschen Immobilienwirtschaft e. V.,lobbyregister_eintrag,2022-09-19
"""""",AGV Arbeitgeberverband der Immobilienwirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",AGV Arbeitgebervereinigung Bayerischer Energieversorgungsunternehmen e.V. (AGV Bayern),lobbyregister_eintrag,2022-09-19
"""""",AG Verleih - Verband unabhängiger Filmverleiher,lobbyregister_eintrag,2022-09-19
"""""",AGV E-Werke Ba-Wü,lobbyregister_eintrag,2022-09-19
"""""",AGVU,lobbyregister_eintrag,2022-09-19
"""""",AGVU - Arbeitsgemeinschaft Verpackung + Umwelt e. V.,lobbyregister_eintrag,2022-09-19
"""""",AGW Arbeitsgemeinschaft großer Wohnungsunternehmen,lobbyregister_eintrag,2022-09-19
"""""",AG Wasser im Forum Umwelt und Entwicklung (https://www.forumue.de/themen/wasser/ag-wasser/),lobbyregister_eintrag,2022-09-19
"""""",AG Zoologischer Garten Köln,lobbyregister_eintrag,2022-09-19
"""""",AG zum Schutz der Kinder vor sexueller Ausbeutung (Freiburg),lobbyregister_eintrag,2022-09-19
"""""",AGZWK Arbeitsgemeinschaft Zeitwertkonten e. V.,lobbyregister_eintrag,2022-09-19
"""""",AHB GmbH,lobbypedia_parteispenden,2022-09-19
"""""",AHD (Unternehmervereinigung für Arbeitsbedingungen im Handel und Dienstleistungsgewerbe e. V.,lobbyregister_eintrag,2022-09-19
"""""",AHD Vertriebs-GmbH,a_watch_organisation,2022-09-19
"""""",AHG Allgemeine Hospitalgesellschaft AG,a_watch_organisation,2022-09-19
"""""",AHG Autohandelsges. mbH,lobbypedia_parteispenden,2022-09-19
"""""",AHK,lobbyregister_eintrag,2022-09-19
"""""",AHK debelux Deutsch-Belgisch-Luxemburgische Handelskammer,lobbyregister_eintrag,2022-09-19
"""""",AHK Deutsch-Russische Auslandshandelskammer,lobbyregister_eintrag,2022-09-19
"""""",AHK - Indo-German Chamber of Commerce,lobbyregister_eintrag,2022-09-19
"""""",AHK-KGCCI- Korean-German Chamber of Commerce and Industry,lobbyregister_eintrag,2022-09-19
"""""",AHK Russland,lobbyregister_eintrag,2022-09-19
"""""",AHK Slowakei,lobbyregister_eintrag,2022-09-19
"""""",AHK Tunesien Deutsch-Tunesische Industrie- und Handelskammer,lobbyregister_eintrag,2022-09-19
"""""",Ahlemer Hochschulforum e.V.,lobbyregister_eintrag,2022-09-19
"""""",Ahlemer Hochschulforum für Milch und Verpackung der Hochschule Hannover e.V.,lobbyregister_eintrag,2022-09-19
"""""",AHO,lobbyregister_eintrag,2022-09-19
"""""",AHO Ausschuss der Verbände und Kammern der Ingenieure und Architekten für die Honorarordnung e.V.,lobbyregister_eintrag,2022-09-19
"""""",AHO Ausschuss der Verbände und Kammern der Ingenieure und Architekten für die Honorarordnung e. V.,lobbyregister_eintrag,2022-09-19
"""""",AHO - Ausschuss der Verbände und Kammern der Ingenieure und Architekten für die Honorarordnung e.V.,lobbyregister_eintrag,2022-09-19
"""""",Ahorn AG,lobbyregister_eintrag,2022-09-19
"""""",AIAD Italian Industries Federation for Aerospace,lobbyregister_eintrag,2022-09-19
"""""",Aicher GmbH & Co. KG,lobbypedia_parteispenden,2022-09-19
"""""",AiCuris Anti-infective Cures AG,lobbyregister_eintrag,2022-09-19
"""""",AIDA Cruises - German Branch of Costa Crociere S.p.A.,lobbyregister_eintrag,2022-09-19
"""""",AIDA Media Ltd.,lobbypedia_parteispenden,2022-09-19
"""""",Aid by Trade Foundation (https://www.aidbytrade.org/en/home/),lobbyregister_eintrag,2022-09-19
"""""",Aid by Trade Foundation Cotton made in Africa,a_watch_organisation,2022-09-19
"""""",Aid by Trade Foundation for Sustainable Agriculture and Forestry,lobbyregister_eintrag,2022-09-19
"""""",aidshilfe dortmund e.V.,a_watch_organisation,2022-09-19
"""""",AIDS-Hilfe Emsland e.V.,a_watch_organisation,2022-09-19
"""""",AIDS-Hilfe Freiburg e.V.,a_watch_organisation,2022-09-19
"""""",AIDS-Hilfe im Kreis Unna e.V.,a_watch_organisation,2022-09-19
"""""",Aidshilfe Köln,lobbyregister_eintrag,2022-09-19
"""""",Aidshilfe Köln e.V.,a_watch_organisation,2022-09-19
"""""",AiF,lobbyregister_eintrag,2022-09-19
"""""",AiF Arbeitsgemeinschaft industrieller Forschungsvereinigungen „Otto von Guericke“ e. V.,lobbyregister_eintrag,2022-09-19
"""""",AiF e.V.,lobbyregister_eintrag,2022-09-19
"""""",AiF e. V. (Arbeitsgemeinschaft industrieller Forschungsvereinigungen e. V.),lobbyregister_eintrag,2022-09-19
"""""",AiF Forschung · Technik · Kommunikation GmbH,lobbyregister_eintrag,2022-09-19
"""""",AI Frankfurt,lobbyregister_eintrag,2022-09-19
"""""",AIJA,lobbyregister_eintrag,2022-09-19
"""""",AIJN - European Fruit Juice Association,lobbyregister_eintrag,2022-09-19
"""""",AIK e.V.,lobbyregister_eintrag,2022-09-19
"""""",AIM,lobbyregister_eintrag,2022-09-19
"""""",AIM - Allianz für Integrative Medizin & Gesundheit,lobbyregister_eintrag,2022-09-19
"""""",AIM Anti-Counterfeiting Committee (European Brands Association),lobbyregister_eintrag,2022-09-19
"""""",AI Monet Lux,lobbyregister_eintrag,2022-09-19
"""""",Aioi Nissay Dowa Life Insurance of Europe Aktiengesellschaft,lobbyregister_eintrag,2022-09-19
"""""",Air Berlin PLC & Co. Luftverkehrs KG,lobbypedia_parteispenden,2022-09-19
"""""",Airbnb Germany GmbH,lobbyregister_eintrag,2022-09-19
"""""",Airborne Wind Europe AISBL,lobbyregister_eintrag,2022-09-19
"""""",Airbus Defence and Space GmbH,lobbypedia_parteispenden,2022-09-19
